"","Document","Date","clean_sentence","Source","Recipient_Code","Recipient_Name","aid_type","recipient_type","Note"
"259","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","46 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 47 Sürdürülebilir Kalkınma Amaçları 2 Sürdürülebilir Kalkınma Amaçları 2 Kosova – Gürcistan – Kırsal Kalkınma Yatırımlarının Desteklenmesi Programı - Keçi Sütü Üretimi ve Ahıskalı Çiftçilerin Tarımsal Üretiminin Desteklenmesi Ürünlerinin Desteklenmesi Projesi TİKA, 1944 yılında sürgüne maruz kalmış ve Kırsal Kalkınma Yatırımlarının Desteklenmesi son yıllarda ana vatanlarına geri dönen Ahıs- Programı kapsamında gerçekleştirilen ""Keçi kalı Türklerin yerel topluma entegrasyonu ve Sütü Üretimi ve Ürünlerinin Desteklenmesi"" ekonomik durumlarının iyileştirilmesi amacıy- projesi ile Viti Belediyesi'nin Goşica köyün- la projeler gerçekleştirmeye devam etmekte- de yer alan ve 17 kadın üyesi ile keçi sütü dir.","Tika ",347,"Kosova","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
"260","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","100 200 Pakistan’ın Farklı Temin Edilen Peşaver Ravlakot Şehirlerden Eğitim Türki Tipi Arı Verilen Uzman Kovanı Kohat İslamabad Sayısı Sayısı Gujarat 100 Temin Edilen Arıcılık Eğitim Kiti Sayısı 25 20 25 525 İstihdam ve Gelir Yaşam Standartlarının Romit Gaziler ve Toplamda Sağlanan Kaynağı İmkânı Sağlanan Arttırılması Amacıyla Emekliler Rehabilitasyon Arı Kovanı ve Aile Sayısı Temin Edilen Merkezine Temin Diğer Ekipmanların Kovan Sayısı Edilen Kovan Sayısı Sayısı 50 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 51 Sürdürülebilir Kalkınma Amaçları 2 Sürdürülebilir Kalkınma Amaçları 2 Kuzey Makedonya – Çilek Yetiştiriciliği Projesi Kuzey Makedonya'da altı farklı bölgede [Vasilevo (Yeni Mahale köyü), Bosilovo (Ernekök köyü), Konçe, Lozova (Dorfulu köyü), Gradsko (Koçuli köyü) ve Ohri Belediyeleri sınırları için- de] tespit edilen toplam 20 aileye, yıl boyunca verimi yüksek olan çilek yetiştiriciliği için ge- rekli tarım ekipmanları ve çilek fide desteği TİKA tarafından sağlanmıştır.","Tika ",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
"261","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","Kuzey Makedonya – Nijer – Aziz Panteleymon Diş Hekimliği Fakültesi Kliniğinin Onarım, 27.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"262","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","243 414 5 Sudan ve Türkiye’de Türk-Sudan Uluslararası Tatbikat Düzenlenen 8 Ayrı Eğitime İşbirliği İçerisinde Programı Kapsamında Katılan Personel Yapılan Eğitimlere Uygulanan Acil Sayısı Katılan Personel Sayısı Durum Senaryosu Sayısı 62 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 63 Sürdürülebilir Sürdürülebilir Kalkınma AmaçlarıKalkınma Amaçları 2 Projeleri, Seracılık 3 Sürdürülebilir Kalkınma Amaçları 3 Kuzey Makedonya – Mobil Klinik ve Sağlık Taraması Projesi Aziz Kiril ve Metodiy Üniversitesi Göğüs Hastalıkları bölümü iş birliğinde, genel sağlık tara- ması yapılabilmesi için teknik ekipman desteğinde bulunulmuştur.","Tika ",343,"Makedonya","İnsani Yardım","Yerel Yönetimler",""
"263","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","Etkin- likte Batı Trakya, Kuzey Makedonya, Kosova ve Sırbistan'dan kadınlar bir araya getirilmiş, çeşitli alanlarda başarılı 15 kadının hayat hikâyeleri paylaşılmış ve bu hayat hikâyeleri daha sonra kitap haline getirilmiştir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"264","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","Etkin- likte Batı Trakya, Kuzey Makedonya, Kosova ve Sırbistan'dan kadınlar bir araya getirilmiş, çeşitli alanlarda başarılı 15 kadının hayat hikâyeleri paylaşılmış ve bu hayat hikâyeleri daha sonra kitap haline getirilmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"265","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","Gine Milli Savunma Bakanlığının 12 Personeline Kontrol (Boarding) Tim, Cankurtaran ve Kuzey Makedonya – İlk Yardım, Denizde Arama Kurtarma, TİM Eğitimleri, MTV Stüdyo Kurulumu ve Teknik Donanım ve Yazılım Desteği Projesi 3.","Tika ",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"266","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","Kuzey Makedonya Afganistan Kazakistan Ruanda Cumhuriyeti İhtiyaç sahibi ailelere gıda paketi desteği Zorunlu göçlerle yeni sığınma yerlerinde Türk-Kazak Üniversitesinde eğitim gören 2021 yılı Ramazan ayında Ruanda’da sağlanarak, yaşam standartlarının yaşam mücadelesi veren 1.500 aileye acil 700 öğrenciye kumanya, köylerdeki 500 ihtiyaç sahibi 1.000 aileye gıda yardımı artırılması hedeﬂenmiştir.","Tika",343,"Makedonya","İnsani Yardım","Sivil Toplum",""
"267","TikaRaporları2TurkiyeKalkinma2021Web.pdf","2021","Proje ile Filistinlilerin Uzun Sağlanan Tohumluk Buğday Tonu Vadede Gelir Getirici Ürüne Sahip Olmaları Amaçlanmaktadır EĞİTİM 100 20 Bir Türk STK'sı Suriye'de 1.200 Çeşitli Seviyede Eğitim Veren Kurumların Öğrencinin Eğitim Aldığı Okula Öğretmen Ücretleri, Öğrenci Gıda ve Sağladığı Sıra, Dizüstü Bilgisayar ve Barınma Giderleri ile Diğer Giderleri Bir Projeksiyon Makineleri Sayısı Türk STK'sı Tarafından Karşılanan Ülke Sayısı Bir Türk STK’sı Makedonya’da eğitim veren bir okulun yurt binasının inşasını gerçekleştirmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"268","2015-faaliyet-raporu.pdf","2015","Proje kapsamında Türkiye’de Tekirdağ, Kırklareli, Edirne; Yurt dışında Ko s ov a 35 ise Makedonya, Yunanistan, Arnavutluk, Kosova, Romanya ve Yugoslavya olmak üzere 9 para vakfında 2015 yılı sonu itibariyle 648 belgenin tespiti yapılmıştır.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"269","2015-faaliyet-raporu.pdf","2015","Proje kapsamında Türkiye’de Tekirdağ, Kırklareli, Edirne; Yurt dışında Ko s ov a 35 ise Makedonya, Yunanistan, Arnavutluk, Kosova, Romanya ve Yugoslavya olmak üzere 9 para vakfında 2015 yılı sonu itibariyle 648 belgenin tespiti yapılmıştır.","Yee",350,"Yunanistan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"270","2015-faaliyet-raporu.pdf","2015","Proje kapsamında Türkiye’de Tekirdağ, Kırklareli, Edirne; Yurt dışında Ko s ov a 35 ise Makedonya, Yunanistan, Arnavutluk, Kosova, Romanya ve Yugoslavya olmak üzere 9 para vakfında 2015 yılı sonu itibariyle 648 belgenin tespiti yapılmıştır.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"271","2015-faaliyet-raporu.pdf","2015","Balkanlarda Kültürel Mirasın Yeniden İnşası Projesi 100 TÜRKİYE KÜTÜPHANESİ kapsamında 2012 yılından bu yana Bosna Hersek, Makedonya, Hırvatistan ve Kosova’da PROJESİ bulunan Osmanlı Türkçesi, Arapça ve Farsça yaklaşık 10.000 yazma eser, 5.000 matbu T.C.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"272","2015-faaliyet-raporu.pdf","2015","Balkanlarda Kültürel Mirasın Yeniden İnşası Projesi 100 TÜRKİYE KÜTÜPHANESİ kapsamında 2012 yılından bu yana Bosna Hersek, Makedonya, Hırvatistan ve Kosova’da PROJESİ bulunan Osmanlı Türkçesi, Arapça ve Farsça yaklaşık 10.000 yazma eser, 5.000 matbu T.C.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"273","2015-faaliyet-raporu.pdf","2015","Makedonya’da 4106 el yazması Osmanlı Türkçesi, Arapça ve Farsça eser.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"274","2015-faaliyet-raporu.pdf","2015","Kosova’da 1167 el yazması Osmanlı Türkçesi, Arapça ve Farsça eser.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"275","2015-faaliyet-raporu.pdf","2015","(MEB ALMANYA) • 9-10 Haziran 2015 tarihinde Kosova’nın Priştine ve Prizren şehirlerinde; 12 Haziran Millî Eğitim Bakanlığı ile işbirliği yapılarak 7 Şubat 2015 tarihinde Makedonya’nın Üsküp 2015 tarihinde Almanya-Berlin’de A1, A2 ve B1 şehrinde Kastamonu Üniversitesi Yabancı düzeylerinde Türkçe sertifika sınavı uygulanmıştır.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"276","2015-faaliyet-raporu.pdf","2015","(MEB ALMANYA) • 9-10 Haziran 2015 tarihinde Kosova’nın Priştine ve Prizren şehirlerinde; 12 Haziran Millî Eğitim Bakanlığı ile işbirliği yapılarak 7 Şubat 2015 tarihinde Makedonya’nın Üsküp 2015 tarihinde Almanya-Berlin’de A1, A2 ve B1 şehrinde Kastamonu Üniversitesi Yabancı düzeylerinde Türkçe sertifika sınavı uygulanmıştır.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"277","2016-faaliyet-raporu.pdf","2016","İpek’te Kosova’nın Sesleri Türk Müziği Konseri Gerçekleşti İpek Yunus Emre Enstitüsü, 19 Aralık 2015 tarihinde, İpek İstref Begolli Tiyat- rosunda “Kosova’nın Sesleri Türk Müziği” adlı konser düzenledi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"278","2016-faaliyet-raporu.pdf","2016","Konserde, Priştine Radyosunda kaydı bulunan Sevim Baki Bërveniku, Zeki Sadık, Rehyan Kantarcı, Cengiz Sungur, Güler Grozda, Sebaydin Feyzullah gibi Kosova ve Makedonya’dan Türk müziğinin tanınan isimleri de yer aldı.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"279","2016-faaliyet-raporu.pdf","2016","51 2016 FAALİYET RAPORU PRIŞTINE YUNUS EMRE ENSTITÜSÜ Kosova’da Halı Dokuma ve Tel Kırma Kursları T.C.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"280","2016-faaliyet-raporu.pdf","2016","Kosova’da Türk Caz Rüzgârı Yunus Emre Enstitüsünün organizas- yonuyla beşincisi düzenlenen Türk Caz Haftası, 12-16 Nisan 2016 tarihlerinde, Kosova’nın Priştine ve Yakova şehirlerin- de gerçekleştirildi.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"281","2016-faaliyet-raporu.pdf","2016","Priştine’de Kadınlar Günü Konseri Priştine Yunus Emre Enstitüsü, 7 Mart Kosova Öğretmenler Günü ile 8 Mart Dünya Kadınlar Günü dolayısıyla, 7 Mart Pazartesi akşamı “Kosova’nın Sesleri” ko- rosu tarafından verilen bir konsere ev sa- hipliği yaptı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"282","2016-faaliyet-raporu.pdf","2016","60 2016 FAALİYET RAPORU ÜSKÜP YUNUS EMRE ENSTITÜSÜ Üsküp’te Rumeli Saray Müziği Konseri Üsküp Yunus Emre Enstitüsü, Balkan Türk Müziği alanında akademik çalışma- lar da yapan, teorik ve pratik anlamda müziğin pek çok sahasında yetkinliğini kanıtlayan Makedonyalı kanun sanatçısı Cengiz İbrahim ve beraberindeki orkest- rayı Makedonyalı müzikseverlerle buluş- turdu.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"283","2016-faaliyet-raporu.pdf","2016","Bulgaristan Filibe Paisiy Hilendarski Üniversitesi 17.","Yee",355,"Bulgaristan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"284","2016-faaliyet-raporu.pdf","2016","Bulgaristan Şumnu Episkop Konstantin Preslavski Üniversitesi 18.","Yee",355,"Bulgaristan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"285","2016-faaliyet-raporu.pdf","2016","Kosova Priştine Üniversitesi 46.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"286","2016-faaliyet-raporu.pdf","2016","Makedonya Üsküp Aziz Kiril ve Metodiy Üniversitesi 52.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"287","2016-faaliyet-raporu.pdf","2016","Makedonya İştip Gotse Delçev Üniversitesi 53.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"288","2016-faaliyet-raporu.pdf","2016","Makedonya Kalkandelen Devlet Üniversitesi 54.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"289","2017-faaliyet-raporu.pdf","2017","Türk Caz Haftası Faaliyet Tarihi 23 Mayıs 2017 Kosova’da bu yıl altıncısı düzenlenen Türk Caz Haftası, Priştine Yunus Emre En- stitüsünün organizasyonu ve T.C.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"290","2017-faaliyet-raporu.pdf","2017","Diğer Kültür Sanat Faaliyetleri Tarih Çifteli-Şarkıya kursu 3 Ocak 2017 Zerina Arnavut Kadınlar Korosu Kursu 3 Ocak 2017 Enstrüman Kursu – Ud ve bağlama kursları 1 Şubat 2017 Türk Müziği Kadınlar Korosu Kursu 1 Şubat 2017 Osmanlı Türkçesi Kursu 1 Mart 2017 Arnavutçada Yunus’un Divanı 3 Ocak 2017 Çanakkale’den, Prekaz’a Kurtuluş Savaşları 15 Mart 2017 Anadolu Motiflerinin Dili Sergisi 1 Mayıs 2017 Korolarla Dostluk Konseri- Priştine 1 Mayıs 2017 11 Haziran Priştinem Günü Anısına 3’ncü Priştine Yunus Emre Enstitüsü, Benim Priştine’m Resim 3 Ocak 2017 ve Fotoğraf Yarışması 6’ncı Uluslararası Sanat Buluşmaları Festivali 11 Haziran 2017 Çiçeklerin Dili- Resim Sergisi -Semra Toprak 1 Ağustos 2017 Uluslararası Şiir Festivali 1 Eylül 2017 Halit Gaş’ı Anma Paneli 1 Ekim 2017 Priştine Şiir Akşamları 1 Aralık 2017 Deveran Aralığı Sergisi 24 Ocak 2017 23 Nisan Kosova Türkleri Milli Bayramı 24 Nisan 2017 İstiklal ve İstiklal Şairi Mehmet Akif Programı 18 Mayıs 2017 6.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"291","2017-faaliyet-raporu.pdf","2017","Türk Caz Haftası 23 Mayıs 2017 Priştine Film Festivali 13 Temmuz 2017 Priştine Yöresi Mezar Taşları Transkripsyonu ve Çevirisi 18 Mayıs 2017 İpek Halı Dokuma Kursu 18 Mayıs 2017 Priştine Film Gösterimleri 7 Temmuz 2017 Çağdaş Yaşamın Aile Kurumuna Etkisi 2 Ekim 2017 15 Temmuz Temalı Faaliyetler 2 Ağustos 2017 Kosovalı Sivil Toplum Kuruluşu ve Belediye Temsilcilerinin Türkiye Ziyareti 10 Ağustos 2017 Priştine YEE Münferit Faaliyeti Talebi 23 Ağustos 2017 Mirmëngjesi Kosovë Türkiye'de 22 Eylül 2017 58 2017 FAALİYET RAPORU PARIS YUNUS EMRE ENSTITÜSÜ Faaliyet Başlığı Kudsi Erguner “1 Neyzen 2 Derya” Faaliyet Tarihi 25 Ocak 2017 Paris Yunus Emre Enstitüsü, 2017 kültür sanat faaliyetlerinin açılışını UNESCO Barış Sanatçısı unvanlı neyzen ve yazar Kudsi Erguner ile yaptı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"292","2017-faaliyet-raporu.pdf","2017","Diğer Kültür Sanat Faaliyetleri Tarih Fotoğrafçılık Kulübü 4 Ocak 2017 Bağlama Kursu 1 Şubat 2017 Zübeyde Hanım Türk Kadınlar Korosu Kursu 1 Şubat 2017 Okumak Engel Dinlemez Kulübü 4 Ocak 2017 Osmanlı Türkçesi Kursu 1 Mart 2017 Üreten Engelsiz Eller Kursları 1 Nisan 2017 Kütüphane Sohbetleri-7: Hem Gora’dan Hem Drağaş’dan Çanakkale Türküsü 1 Mart 2017 Takı Tasarım Kursu 1 Haziran 2017 Kütüphane Sohbetleri-5: Balkan Romları 1 Mart 2017 Kütüphane Sohbetleri-6: Balkan Boşnakları 1 Nisan 2017 Kütüphane Sohbetleri-3: Bilgelerin İzinde Sarı Saltuk 1 Şubat 2017 Türk Kültür ve Sanatı ile 9’ncu Mamuşa Domates Festivali 1 Haziran 2017 Camiler Kenti Prizren Kitap Tanıtım Programı 1 Ekim 2017 Kütüphane Sohbetleri-4: Türkçem Dergisi ve İmza Dergisi 1 Kasım 2017 Korolarla, Dostluk Konseri- Prizren 10 Aralık 2017 Kütüphane Sohbetleri-1: Tasavvuf ve Kosova Tekkeleri 1 Mayıs 2017 64 2017 FAALİYET RAPORU RABAT YUNUS EMRE ENSTITÜSÜ Faaliyet Başlığı El Cedide At ve Binicilik Fuarı Faaliyet Tarihi 16 Ekim 2017 Rabat Yunus Emre Enstitüsü, Fas’ta bu yıl onuncusu düzenlenen ‘’El-Cedide At ve Binicilik Fuarı’’na katıldı.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"293","2017-faaliyet-raporu.pdf","2017","Diğer Kültür Sanat Faaliyetleri Tarih Tokyo Moda Haftası 28 Şubat 2017 Türk Sinema Günleri 1 Mart 2017 Fotoğraf Sergisi (Mustafa Dedeoğlu) 1 Mayıs 2017 Medya Kuruluşları ve Belediyeler Türk Mutfağı Tanıtım Toplantıları 1 Nisan 2017 Geçmişten Günümüze Türkiye'de Motiflerin Anlamı Konferansı 1 Haziran 2017 YEE Geleneksel El Sanatları Sergisi 1 Temmuz 2017 YEE Geleneksel El Sanatları Yılsonu Sergisi 1 Aralık 2017 Geleneksel Türk Müzik Aletleri Sergisi 1 Nisan 2017 Yöresel Türk Halk Kıyafetleri Sergisi 1 Nisan 2017 Müzik, folklor, mehter gruplarının eğitimi ve küçük gösteriler 1 Nisan 2017 Ebru Kursu 10 Mayıs 2017 Hat Kursu 18 Nisan 2017 Tezhip Kursu 18 Nisan 2017 Minyatür Kursu 18 Nisan 2017 İğne Oyası Kursu 18 Nisan 2017 Seramik Kursu 18 Nisan 2017 Osmanlı Tarihi Kursu 18 Nisan 2017 74 2017 FAALİYET RAPORU Diğer Kültür Sanat Faaliyetleri Tarih Osmanlı Türkçesi Kursu 18 Nisan 2017 Hitiçe Kursu (Başlangıç) 18 Nisan 2017 Hitiçe Kursu (Orta) 18 Nisan 2017 Hitit Medeniyeti Kursu 18 Nisan 2017 Tatarca Kursu(Başlangıç) 18 Nisan 2017 Tatarca Kursu(Orta) 18 Nisan 2017 Göktürkçe Kursu 18 Nisan 2017 Uygurca Kursu 18 Nisan 2017 Büyük gösteri(Truva) 21 Nisan 2017 Büyükelçiliğimizdeki Etkinlikler 27 Nisan 2017 Gelin tanış olalım Çay ve Kahve Festivali 19 Ağustos 2017 Halkoyunları Dersleri 27 Nisan 2017 Osmanlı Mutfağı dersleri 27 Nisan 2017 Müzik Enstruman Kursları(genel) 27 Nisan 2017 ""Geleneksel el sanatlarımızdan Ebru"" atölyesi 16 Eylül 2017 Purple Hand Caz Konseri 19 Mayıs 2017 Tokyo Uluslararası Film Festivali Kapsamında Semih Kaplanoğlu ile Etkinlikler 30 Ekim 2017 75 2017 FAALİYET RAPORU ÜSKÜP YUNUS EMRE ENSTITÜSÜ Faaliyet Başlığı Türk Masal Saati Faaliyet Tarihi 12 Aralık 2017 Üsküp Yunus Emre Enstitüsü, Makedonya’da Türkçe eğitim gören ilkokul öğrencile- rine yönelik faaliyete geçirdiği “Türk Masal Saati” projesinin son etkinliğini 12 Aralık Pazartesi günü Resne Mite Bogoevski İlköğretim Okulu öğrencileriyle gerçekleştirdi.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"294","2017-faaliyet-raporu.pdf","2017","Diğer Kültür Sanat Faaliyetleri Tarih “Osmanlı Mezar Taşlarının Edebî ve Estetik Değerleri” -KONFERANS ve İMZA GÜNÜ- 23 Ocak 2017 Abide Şahsiyetler 2017 14 Ocak 2017 Torununun Dilinden Mehmet Akif ERSOY ve İstiklâl Marşı -KONFERANS 12 Mart 2017 Uluslararası Çalıklı Hıdırellez Festivali kapsamında Balkan Havaları Konseri 8 Mayıs 2017 Pro-za Balkan Uluslararası Edebiyat Festivali 29 Mayıs 2017 “Türk Halk Oyunları” Gösterisi 1 Temmuz 2017 Uluslararası Struga Şiir Akşamları Festivali 1 Ağustos 2017 Makedonya’da Osmanlı Dönemi Kadın Kıyafetleri Sergisi 1 Eylül 2017 26.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"295","2017-faaliyet-raporu.pdf","2017","İnterfest- Bitola Festivali 1 Eylül 2017 “Balkanlardan Göç” -PANEL- 1 Aralık 2017 Hislerin Ortak Dili: Şiir “Türkiye - Makedonya Şiir Akşamları” 1 Aralık 2017 Medeniyetler ve Şehirler Kitap Tanıtım ve İmza Günü ‘’Ahmet DAVUTOĞLU’’ 1 Nisan 2017 Kütüphane Sohbetleri 1 Ocak 2017 ‘’Türk Masal Saati’’ Nisan - Kasım Arası 1 Nisan 2017 “Modernizmin Çıkmazları ve Yeni Medeniyet Arayışları” -Kademe Dersleri 1 Ocak 2017 Yaşayan Çınarlar 1 Nisan 2017 Üsküp Yaz Festivali ‘’Açılış Konseri’’ 1 Haziran 2017 ‘’Yedi İklim Yedi Sofra’’ Türk Yemekleri Akşamı 1 Ekim 2017 Cinedays 16.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"296","2017-faaliyet-raporu.pdf","2017","Makedonya Uluslararası Balkan Üniversitesi 71.","Yee",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"297","2018-faaliyet-raporu.pdf","2018","Kosova Yunus Emre Enstitüsüleri (Priştine, Prizren, İpek) Faaliyet Başlığı : Kosova’da Fotosafari Deneyimi Faaliyet Tarihi : 16.09-27.11.2018 Kosova’da bu yıl ikincisi düzenlenen “Fotoğrafçılık Kulübü”, üyeleri ile tarihî ve doğal güzel- likleri keşfetmeye devam ediyor.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"298","2018-faaliyet-raporu.pdf","2018","Diğer Kültür Sanat Faaliyetleri Tarih Priştine YEE, Osmanlı Türkçesi Kursu-2018 ve Prizren YEE, Osmanlı Türkçesi Kursu-2018 1.01.2018 Priştine Yunus Emre Enstitüsü Fotoğrafçılık Kulübü, Prizren Yunus Emre Enstitüsü Fotoğrafçılık 1.01.2018 Kulübü, İpek Yunus Emre Enstitüsü Fotoğrafçılık Kulübü Çifteli Kursu -Müzik kursu- 1.01.2018 Ebru kursu ve gösterileri 1.01.2018 Kardeşlik Buluşmaları 2.01.2018 Anadolu Üniversitesi Sınavları (AÜS) 6.01.2018 Okutman Buluşmaları 20.01.2018 Nexhmije Pagarusha Arnavut Müziği Kadınlar Korosu-2018 -Kurs- 5.02.2018 İpek Arnavut Müziği Kadınlar Korosu-2018 -Kurs- 5.02.2018 Türk Müziği Kadınlar Korosu Çalışmaları-Prizren 5.02.2018 Bağlama/Ud Kursu-2018 -Kurs- 5.02.2018 Türk Müziği Kadınlar Korosu-2018 -Kurs- 5.02.2018 Jupa’da Çanakkale Ruhu -Anma programı.- 1.03.2018 Ney Kursu 5.03.2018 Üreten Engelsiz Eller Kursları -Atölye çalışması- 5.03.2018 Mehmet Akif ve Gençlik- Kosova, İstiklal Marşının Kabul Edilme Günü ve Mehmet Akif Ersoy’u 12.03.2018 Anma Günü -Önemli kişi ve günü anma- Çanakkale Zaferi ve Şehitleri -Önemli yıl dönümü anma- 16.03.2018 2018 - Kağıt Rölyef El Sanatları Sergisi 16.03.2018 23 Nisan Kosova Türkleri Milli Bayramı 1.04.2018 52 2018 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ Diğer Kültür Sanat Faaliyetleri Tarih Türkiye'nin Üniversite Eğitim Fırsatları 1.04.2018 Kadim Medeniyetimiz Osmanlı Müzikleri 8.04.2018 2018 - Türkiye'de Üniversite Öğretim Fırsatları 29.04.2018 2018 - Kosova Türkolojisi'nin 30.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"299","2018-faaliyet-raporu.pdf","2018","Yıldönümü Monografisi 3.05.2018 Türkçe Kurs/derslerin verildiği okullarla işbirliği 4.05.2018 Ramazan Bayramı Konseri 28.05.2018 Balkan Okutmanları Buluşmaları-2018 1.06.2018 Kosova İftar Programlrı Konserleri 9.06.2018 2018 - Kosova İftar Programları Konserleri 9.06.2018 5.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"300","2018-faaliyet-raporu.pdf","2018","Uluslararası Sanatla Uyanmak Festivali 20.07.2018 2018 - Tüm Gençler Elele Projesi 30.07.2018 2018 - Küçükçekmece Belediyesi Balkan Kervanı Projesi 3.08.2018 2018 - İzcilik Kampları 5.08.2018 2018 - Osmanlı Belgelerinde Kosova Kitabı Fotoğraf Çekimi 21.09.2018 2018 - ""Akademisyen Alija Džogović'in Edebi Konuları"" adlı kitabının tanıtımı 24.09.2018 Atatürk’ü Anma Programı -Önemli kişi ve günü anma- 10.10.2018 2018 - “Kelimenin Kalbi Balkanlar`da” Resim Sergisi 16.10.2018 Kosova İzcilik Derneği Türkiye Ziyareti 5.11.2018 2018 - Kosova 24 Kasım Öğretmenler Günü Etkinliği ve Seminer Çalışması 24.11.2018 2018 - Uluslararası Türkçem Dergisi Yılın Ödülü Töreni 30.11.2018 2018 - Şarski Behar Derneği'nin Bayram Konseri 13.12.2018 53 YUNUS EMRE ENSTİTÜSÜ 2018 FAALİYET RAPORU 22.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"301","2018-faaliyet-raporu.pdf","2018","2018-2019 Yılı Öğrenci ve Okul Sayısının Ülkelere Göre Dağılımı Ülke Adı Okul Sayısı Öğrenci Sayısı Romanya 3 98 Polonya 3 52 Bosna Hersek 159 8.522 Gürcistan 5 489 Japonya 3 77 Malezya 6 539 Karabağ 2 235 Kosova 13 533 86 2018 FAALİYET RAPORU YUNUS EMRE ENSTİTÜSÜ III.","Yee",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
