Document;Date;clean_sentence;Source;Recipient_Code;Recipient_Name;aid_type;recipient_type;Note
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;"139,0 [Milyon Dolar] 32,94 [Milyon Dolar] 28 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 29 TÜRKİYE’NİN STK YARDIMLARI Grafik 14: Türkiye’nin STK Yardımları [2008 - 2019; Milyon Dolar] 72,3 109,0 105,7 199,5 2008 2009 2010 2011 111,7 232,5 327,6 475,8 2012 2013 2014 2015 655,2 707,6 826,5 349,0 2016 2017 2018 2019 TÜRKIYE’NIN 2019 STK YARDIMLARI 349,0 [Milyon Dolar] 30 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 31 TÜRKİYE İKİ TARAFLI RESMİ KALKINMA YARDIMLARI El Salvador 0,01 Maldivler 0,03 ÜLKESEL PANORAMA Guatemala 0,04 Myanmar 3,52 Haiti 0,16 Nepal 0,22 Grafik 15: Türkiye İki Taraflı Resmi Kalkınma Yardımları Ülkesel Panorama [2019; Milyon Dolar] Honduras 0,01 Orta Asya Bölgesel 0,44 Milyon Dolar Jamaika 0,01 Özbekistan 5,23 AVRUPA TOPLAM 233,21 Güney Sudan 1,21 Kosta Rika 0,01 Pakistan 3,05 Arnavutluk 9,25 Kamerun 1,45 Küba 0,09 Sri Lanka 0,17 Beyaz Rusya 0,08 Kenya 1,40 Meksika 1,57 Tacikistan 1,49 Bosna-Hersek 59,85 Komor Adaları 0,62 Kuzey ve Orta Amerika Bölgesel 16,08 Türkmenistan 1,23 Karadağ 1,78 Kongo 0,43 Güney Amerika 1,70 Güney Asya Bölgesel 0,12 Kosova 5,20 Kongo Demokratik Cumhuriyeti 0,89 Arjantin 0,04 Güney ve Orta Asya Bölgesel 44,27 Kuzey Makedonya 8,06 Lesotho 0,19 Bolivya 0,02 Uzak Doğu 13,40 Moldova 6,86 Liberya 0,35 Brezilya 0,03 Çin Halk Cumhuriyeti 1,86 Sırbistan 3,08 Madagaskar 0,46 Ekvador 0,12 Endonezya 2,13 Ukrayna 2,60 Malavi 0,23 Kolombiya 1,12 Filipinler 1,96 Avrupa Bölgesel 136,44 Mali 2,46 Paraguay 0,15 Kamboçya 0,14 AFRİKA TOPLAM 102,64 Mauritius 0,08 Peru 0,03 Malezya 0,87 Kuzey Sahra 7,70 Moritanya 0,57 Surinam 0,01 Moğolistan 4,87 Cezayir 1,87 Mozambik 1,54 Venezuela 0,08 Tayland 0,88 Fas 0,87 Namibya 0,82 Güney Amerika Bölgesel 0,11 Vietnam 0,22 Libya 0,63 Nijer 5,40 Amerika Bölgesel 1,04 Uzak Doğu Bölgesel 0,47 Mısır 2,23 Nijerya 0,74 ASYA TOPLAM 7,867,82 Asya Bölgesel 22,28 Tunus 2,08 Orta Afrika Cumhuriyeti 0,29 Orta Doğu 7.666,02 OKYANUSYA TOPLAM 0,26 Kuzey Sahara Bölgesel 0,03 Ruanda 0,82 Filistin 38,22 Papua Yeni Gine 0,01 Güney Sahra 94,45 Sao Tome ve Principe 0,02 Irak 42,24 Tonga 0,01 Angola 0,12 Senegal 0,63 İran 2,77 Vanuatu 0,01 Benin 0,66 Sierra Leone 0,27 Lübnan 1,07 Okyanusya Bölgesel 0,23 Botsvana 0,05 Somali 28,21 Suriye 7.202,36 Burkina Faso 0,89 Sudan 13,31 Ürdün 5,35 BÖLGELERE AYRIŞTIRILAMAYAN 244,28 Burundi 0,62 Svaziland 0,08 Yemen 6,10 Cibuti 5,40 Tanzanya 1,13 Orta Doğu Bölgesel 367,91 Çad 3,59 DÜNYA TOPLAMI 8.468,97 Eritre 0,25 Togo 0,30 Güney ve Orta Asya 166,12 Etiyopya 3,06 Uganda 1,31 Afganistan 32,93 Fildişi Sahili 0,67 Zambiya 0,65 Azerbaycan 6,01 Gabon 0,11 Zimbabve 0,53 Bangladeş 15,22 Gambiya 1,47 Güney Sahra Bölgesel 5,29 Bhutan 0,02 Gana 1,25 Afrika Bölgesel 0,48 Gürcistan 4,74 Gine 3,44 AMERİKA TOPLAM 20,76 Hindistan 1,01 Gine Bissau 0,38 Kuzey ve Orta Amerika 18,01 Kazakistan 22,30 Güney Afrika Cumhuriyeti 0,84 Dominik Cumhuriyeti 0,04 Kırgızistan 24,12 32 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 33 PROJE VE FAALİYETLER SOSYAL ALTYAPILAR VE HİZMETLER EĞİTİM SAĞLIK SU VE SANİTASYON İDARİ VE SİVİL ALTYAPILAR DİĞER SOSYAL ALTYAPILAR VE HİZMETLER 34 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 35 SOSYAL ALTYAPILAR VE HİZMETLER EĞİTİM Grafik 16: Sosyal Altyapılar ve Hizmetlere Yönelik Yapılan Yardımların Kategorilere Göre Dağılımı Kalkınmada eğitim ve eğitim politikası büyük ölçüde düzenli bir toplumsal değişimin stratejik aracıdır.";Tika;343;Makedonya;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Kuzey Makedonya – Köy Okulu İnşası TİKA tarafından Kuzey Makedonya’nın güneydoğusundaki Valandova şehrinde yeni okul binası inşa edilmiştir.;Tika;343;Makedonya;Eğitim ve Kültürel Yardımlar;Yerel Yönetimler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Myanmar | Okul İnşaası EĞİTİM GÖREN ÖĞRENCİ SAYISI 850 200 m2 TOPLAM ALAN Kuzey Makedonya | Köy Okulu 42 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 43 Kosova – Okul Öncesi Eğitime Destek TİKA tarafından Kosova’nın Gilan şehrindeki Musa Zajmi İlköğretim Okulunun okul öncesi sınıfları yenilenerek donatım desteği sağlanmıştır.;Tika;347;Kosova;Eğitim ve Kültürel Yardımlar;Yerel Yönetimler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Myanmar | Okul İnşaası EĞİTİM GÖREN ÖĞRENCİ SAYISI 850 200 m2 TOPLAM ALAN Kuzey Makedonya | Köy Okulu 42 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 43 Kosova – Okul Öncesi Eğitime Destek TİKA tarafından Kosova’nın Gilan şehrindeki Musa Zajmi İlköğretim Okulunun okul öncesi sınıfları yenilenerek donatım desteği sağlanmıştır.;;343;Makedonya;Eğitim ve Kültürel Yardımlar;Belirsiz;Drop
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Kosova | Musa Zajmi İlköğretim Okulu 44 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 45 Paraguay | Tarım Meslek Lisesi Paraguay – Tarım Meslek Lisesine Destek TİKA tarafından Paraguay’ın Don Idilio Castiglioni Nuñez Tarım Teknik Meslek Lisesine teknik ekipman Moğolistan | Atatürk Okulu Spor Salonu desteği sağlanmıştır.;;347;Kosova;;Belirsiz;Drop
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;58 EĞITIM 31 EĞITIM 16 İLKOKUL 27 LISE MÜŞAVIRLIĞI ATEŞELIĞI 61 ÜLKEDE 88 OKUTMAN 49 ÜLKE Kitap ve Eğitim Materyali Hibeleri Azerbaycan, Kırgızistan, Türkmenistan, Gürcistan, Özbekistan, Romanya, Kosova ülkelerinde bulunan soydaşla- rımızın çocuklarının eğitimi için 260.000 üzerinde eğitim malzeme yardımı ile 165.000 üzerinde kültür kitabı hibesi edilmiştir.;Tika ;347;Kosova;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;çok konuda program kapsamındaki öğrencilere destek 2019 YILINDA 17.000 CIVARINDA ÖĞRENCIYE BURS TÜRKIYE BURSLARI PROGRAMI 2019 YILINDA YAKLAŞIK 150 BIN BAŞVURU Kuzey Makedonya – Kitap ve Eğitim Materyali Hibeleri Kuzey Makedonya’da eğitim gören 2.000 soydaş öğrencimizin çanta ve kırtasiye ihtiyaçları karşılanmıştır.;Tika;343;Makedonya;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;2.000 SOYDAŞ ÖĞRENCIMIZIN Bulgaristan’dan Türklerin 1989 Zorunlu Göçü 30 Yıl Sonra Göçmenlerin Algıları 6-7 Aralık 2019 tarihlerinde Bulgaristan’dan Türklerin faaliyet gösteren Balkan ve Karadeniz Araştırmaları 1989 Zorunlu Göçü kapsamında, Göçe dair belgesel ve Merkezi [BALKAR] ortaklığı ile “Bulgaristan’dan Türkle- kısa film, ve belgesel kitap gibi çalışmalarına ve fotoğ- rin 1989 Zorunlu Göçü: 30 yıl sonra Göçmenlerin Algı- raf sergileri gibi faaliyetler düzenlemeye devam eden ları” başlıklı uluslararası sempozyum düzenlenmiştir.;Tika;355;Bulgaristan;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Vukan Cupiç” Anne ve Çocuk Sağlığını Koruma Enstitüsü Kuzey Makedonya – Acil Yardım Ambulans Aracı Desteği Borka Taleski Devlet Hastanesi 2019 yılında yaklaşık olarak 9.921 hastaya yataklı, toplam 232.704 hasta- Macaristan | Kispest Belediyesi, Gökkuşağı Anaokulu ya ise ayakta tedavi hizmeti vermiştir.;Tika ;343;Makedonya;İnsani Yardım;Yerel Yönetimler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Tamamlayıcı tedavi yöntemi olarak Macaristan genelindeki anaokullarında fayda- lanılan tuz terapisi uygulamalarının yapılabileceği bir tuz odası, ayrıca bir jimnastik odası oluşturulmasına ilişkin Kuzey Makedonya | Borka Taleski Devlet Hastanesi tadilatın ve okulun genel bakım-onarımı TİKA tarafından sağlanmış, bununla birlikte muhtelif oyun, eğitim, eg- zersiz araçları ile anaokulu malzeme ve ekipmanı temin edilmiştir.;Tika ;343;Makedonya;İnsani Yardım;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;"Tüm bu küresel sorunlarla Çeşitli Ülkelerde Tedavi Desteği mücadele etmek adına Sürdürülebilir Kalkınma Amaçları arasına dâhil edilen “SKA 6: Herkes için erişilebilir su ve atıksu hizmetlerini ve sürdürülebilir su yönetimini güvence altına almak” hedefi doğrultusunda ülkemiz; içme Sağlık Bakanlığı tarafından; sağlık alanındaki İkili anlaşmalar kapsamında, 2019 yılında Suriye, Irak, Afganistan, suyu temini, su arıtma tesislerinin kurulumu gibi pek çok proje ile faaliyet gösterdiği coğrafyalarda temiz su temini Sudan, Yemen, Kosova, Azerbaycan, Arnavutluk, Nijer, Kırgızistan başta olmak üzere çeşitli ülke vatandaşların- vasıtasıyla yaşam koşullarının iyileştirilmesi çalışmalarına devam etmektedir.";Tika;347;Kosova;İnsani Yardım;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;"Çalış- taya; Arnavutluk, Azerbaycan, Cezayir, Fas, Gürcistan, İspanya, Kırgızistan, Yunanistan, Ürdün, Tacikistan ve Tu- nus’un temsilcileri katılım sağlamış olup entegre havza yönetimi yaklaşımı ve sınıraşan sularda işbirliği konuları NIJER’IN AGADEZ ele alınmıştır.";;350;Yunanistan;İnsani Yardım;Belirsiz;Drop
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;"Kuzey Makedonya Cumhuriyeti Dışişleri Bakanlığının teknik altyapısının iyileştirilmesi kapsamında TİKA tarafından dijital arşiv altyapısının kurulumu için gerekli 3 adet masaüstü
bilgisayar, 2 adet renkli çok fonksiyonlu yazıcı, 5 adet tarayıcı, 1 adet arşiv depolama cihazı, 1 adet server ve 1 adet gelişmiş yazılım temin edilmiş ve kurulumu yapılarak gerekli eğitim desteği sağlanmıştır";Tika;343;Makedonya;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı, Eğitim ve Kültürel Yardımlar;Merkezi Hükümet ve Bağlı Aktörler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Kırgızistan – Yüksek Mahkeme Anayasa Odası Kütüphanesi ve Kuzey Makedonya | Dışişleri Bakanlığı Mahkeme Salonu Modernizasyonu Ülkemizin Kırgızistan ile yargı alanında yürüttüğümüz işbirliğini ülke geneline hitap edecek şekilde genişletilmesi, 2 ADET hukuk ve yargı hizmetlerinin iyileştirilmesi amacıyla, TİKA tarafından Kırgızistan Cumhuriyeti Yüksek Mahkeme RENKLI YAZICI 3 ADET Anayasa Odası mahkeme ve toplantı salonları modern şartlara sahip, temsile uygun bir hale getirilmiştir.;;343;Makedonya;;Belirsiz;Drop
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;GÖREV YAPACAK MILLI SAVUNMA BAKANLIĞI TARAFINDAN: Kosova-Prizren Namazgâh bakım onarım projesi gerçekleştirilmiştir.;Tika;347;Kosova;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Kosova-Ferizay Deshmoret Koshare İlköğretim Okulu bakım onarım ve malzeme alımı yapılmıştır.;Tika;347;Kosova;Eğitim ve Kültürel Yardımlar;Yerel Yönetimler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Kuzey Makedonya Sveti Nikole Belediyesinde yapımı planlanan cami inşaatı, Zimbabve’da Gara Warima Waqf Foundation’un [GWWF] yarım halde bulunan cami inşaatları, Ukrayna Kiev Çayki Köyünde yapılmakta olan İslam Kültür Merkezi inşaatına yardım gönderilmiştir.;Tika;343;Makedonya;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Bulgaristan Madan Bölge Hastanesi için dijital röntgen cihazı alımı yapılmıştır.;Tika;355;Bulgaristan;İnsani Yardım;Yerel Yönetimler;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Zimbabve | 94 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 95 VAKIFLAR GENEL MÜDÜRLÜĞÜ TARAFINDAN: Vakfiyelerde yer alan hayır şartlarının yerine getirilmesi amacıyla Bosna-Hersek, Kuzey Kıbrıs Türk Cumhuriyeti, Kuzey Makedonya ve Yemen’de bulunan ihtiyaç sahiplerine gıda yardımları gönderilmiştir.;Tika;343;Makedonya;İnsani Yardım;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;KOSOVA VE BOSNA HERSEK’TE Kosova - Priştina Piri Nazır [Pirinaz] Camii, Priştina Alaaddin Bey Camii, Cakova Mahmud Paşa Camii, Surigana Köyü Camii, Cakova Rahaveç Kuran Kursu için restorasyon çalışmaları başlatılmıştır.;Tika;347;Kosova;Eğitim ve Kültürel Yardımlar;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Bölge halkı açısından kültü- rel mirasın sembolü olarak görülen yapılar, sadece Kosovalıların değil dünyanın dört bir yanından gelen Türklerin ve turistlerin önemli bir ziyaret noktasıdır.;;347;Kosova;;Belirsiz;Drop
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Kuzey Makedonya | Sultan Murad Camii 96 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 97 PROJE VE FAALİYETLER EKONOMİK ALTYAPILAR VE HİZMETLER ULAŞTIRMA VE DEPOLAMA İLETIŞIM ALTYAPILARI ENERJİ 98 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 99 ULAŞTIRMA VE DEPOLAMA Ulaşım, insanların ve ürünlerin hareketliliğini sağla- ma hizmetleri de ekonomik faaliyetler açısından bü- yarak ekonomik kalkınma ile toplumların refahının ar- yük öneme sahiptir.;;343;Makedonya;İnsani Yardım, Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Belirsiz;Drop
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;Türk Kızılay, Filistin, Sudan, Endonezya, Sri Lanka, Kırgızistan, Kosova, Somali, Pakistan gibi ülkelerde insani yardım faaliyetlerinin yanı sıra pek çok kalıcı refaha yönelik çalışmalara imza atmaktadır.;Tika;347;Kosova;İnsani Yardım;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;SU KUYUSU AÇILMIŞ OLUP Somali | 162 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 163 DİĞER SOSYAL ALTYAPI VE HİZMETLER SAĞLIK Afganistan, Bangladeş, Benin, Bosna-Hersek, Burundi, Burkina Faso, Çad, Endonezya, Etiyopya, Fildişi Sahili,Fi- Nijer’de dâhiliye, göz, kadın hastalıkları ve doğum, genel cerrahi, kulak-burun-boğaz, çocuk hastalıkları ve diş lipinler, Filistin, Gana, Kamerun, Kenya, Kosova, Kuzey Makedonya, Lübnan, Mali, Moğolistan, Moritanya, Nijer, branşlarında binlerce kontrol ve tedavi gerçekleştirilmiştir.;Tika;347;Kosova;İnsani Yardım;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2019Web.pdf;2019;SU KUYUSU AÇILMIŞ OLUP Somali | 162 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 163 DİĞER SOSYAL ALTYAPI VE HİZMETLER SAĞLIK Afganistan, Bangladeş, Benin, Bosna-Hersek, Burundi, Burkina Faso, Çad, Endonezya, Etiyopya, Fildişi Sahili,Fi- Nijer’de dâhiliye, göz, kadın hastalıkları ve doğum, genel cerrahi, kulak-burun-boğaz, çocuk hastalıkları ve diş lipinler, Filistin, Gana, Kamerun, Kenya, Kosova, Kuzey Makedonya, Lübnan, Mali, Moğolistan, Moritanya, Nijer, branşlarında binlerce kontrol ve tedavi gerçekleştirilmiştir.;Tika;343;Makedonya;İnsani Yardım;Sivil Toplum;
TikaRaporları2TurkiyeKalkinma2021Web.pdf;2021;"TÜRKIYE'NIN 2021 STK YARDIMLARI [MILYON DOLAR] [MILYON DOLAR] 26 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 27 Ülkesel Panorama | 2021 Ülkesel Panorama | 2021 Güney Sahra Bölgesel 0,321 Afganistan 30,836 Afrika Bölgesel 0,76 Ermenistan 0,009 TÜRKİYE İKİ TARAFLI RESMİ KALKINMA YARDIMLARI AMERİKA TOPLAM 19,12 Azerbaycan 44,238 ÜLKESEL PANORAMA Kuzey ve Orta Amerika 16,51 Bangladeş 4,933 Grafik 15: Türkiye İki Taraflı Resmi Kalkınma Yardımları Ülkesel Panorama [2021; Milyon Dolar] Küba 0,012 Gürcistan 2,932 AVRUPA TOPLAM 85,89 Mali 0,595 Dominik Cumhuriyeti 0,007 Hindistan 0,891 Arnavutluk 3,953 Moritanya 0,421 Haiti 0,549 Kazakistan 24,136 Beyaz Rusya 0,055 Nijer 1,447 Jamaika 0,006 Kırgız Cumhuriyeti 19,288 Bosna-Hersek 8,643 Nijerya 0,771 Saint Lucia 0,001 Maldivler 0,008 Kosova 4,941 Senegal 0,842 Saint Vincent ve Grenadinler 0,020 Myanmar 0,271 Moldova 3,481 Sierra Leone 0,299 Kosta Rika 0,036 Nepal 0,161 Karadağ 0,939 Togo 0,361 El Salvador 0,015 Pakistan 2,986 Kuzey Makedonya 4,496 Burundi 0,364 Guatemala 0,011 Sri Lanka 0,221 Sırbistan 1,049 Komor Adaları 0,230 Honduras 0,005 Tacikistan 1,863 Ukrayna 1,241 Cibuti 0,743 Meksika 0,632 Türkmenistan 0,542 Avrupa Bölgesel 57,089 Eritre 0,108 Karayipler ve Orta Amerika Bölgesel 15,217 Özbekistan 3,790 AFRİKA TOPLAM 99,10 Etiyopya 1,452 Amerika Bölgesel 0,18 Orta Asya Bölgesel 1,119 Kuzey Sahra 17,46 Kenya 0,822 Güney Amerika 2,43 Güney Asya Bölgesel 0,100 Cezayir 1,519 Madagaskar 0,243 Arjantin 0,211 Güney ve Orta Asya Bölgesel 0,013 Mısır 2,078 Malavi 0,136 Bolivya 0,027 Uzak Doğu 7,03 Libya 11,694 Mauritius 0,037 Brezilya 0,027 Endonezya 1,522 Fas 0,700 Mozambik 0,208 Kolombiya 1,298 Çin Halk Cumhuriyeti 0,670 Tunus 1,451 Ruanda 0,612 Ekvador 0,205 Kamboçya 0,117 Kuzey Sahra Bölgesel 0,022 Somali 51,796 Guyana 0,015 Laos 0,040 Güney Sahra 80,87 Güney Sudan 0,682 Paraguay 0,049 Malezya 0,606 Botsvana 0,068 Sudan 3,356 Peru 0,169 Moğolistan 2,316 Svaziland 0,057 Tanzanya 1,154 Surinam 0,011 Filipinler 0,268 Lesotho 0,375 Uganda 0,660 Venezuela 0,297 Tayland 0,324 Namibya 0,160 Zambiya 0,380 Güney Amerika Bölgesel 0,125 Doğu Timor 0,002 Güney Afrika Cumhuriyeti 0,389 Zimbabve 0,527 ASYA TOPLAM 6.939,62 Vietnam 0,050 Benin 0,396 Angola 0,217 Orta Doğu 6.794,07 Uzak Doğu Bölgesel 1,119 Burkina Faso 0,338 Kamerun 0,847 İran 1,750 Asya Bölgesel 0,18 Orta Afrika Cumhuriyeti 0,098 Irak 32,951 OKYANUSYA TOPLAM 0,61 Kabo Verde Cumhuriyeti /Yeşil Burun 0,002 Çad 1,197 Ürdün 2,897 Fiji 0,010 Fildişi Sahili 0,271 Kongo 0,262 Lübnan 2,207 Papua Yeni Gine 0,005 Gambiya 4,014 Kongo Demokratik Cumhuriyeti 0,355 Suriye 6.689,830 Samoa 0,001 Gana 0,633 Ekvator Ginesi 0,141 Filistin 33,945 Okyanusya Bölgesel 0,598 Gine 1,680 Gabon 0,062 Yemen 3,891 BÖLGELERE AYRIŞTIRILAMAYAN 483,66 Gine Bissau 0,583 Liberya 0,151 Sao Tome ve Principe 0,009 Orta Doğu Bölgesel 26,596 Orta ve Güney Asya 138,34 DÜNYA TOPLAMI 7.627,99 28 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 29 BM 2015-2030 Sürdürülebilir Kalkınma Amaçları BM 2015-2030 Sürdürülebilir Kalkınma Amaçları SÜRDÜRÜLEBİLİR SKA 1: YOKSULLUĞA SON SKA 2: AÇLIĞA SON SKA 3: SAĞLIKLI VE KALITELI YAŞAM SKA 4: NITELIKLI EĞITIM KALKINMA AMAÇLARI SKA 5: SKA 6: SKA 7: SKA 8: TOPLUMSAL TEMIZ SU VE ERIŞILEBILIR VE TEMIZ İNSANA YAKIŞIR İŞ VE CINSIYET EŞITLIĞI SANITASYON ENERJI EKONOMIK BÜYÜME SKA 9: SKA 10: SKA 11: SKA 12: SANAYI, YENILIKÇILIK EŞITSIZLIKLERIN SÜRDÜRÜLEBILIR SORUMLU ÜRETIM VE VE ALTYAPI AZALTILMASI ŞEHIRLER VE TÜKETIM TOPLULUKLAR SKA 13: SKA 14: SKA 15: SKA 16: İKLIM EYLEMI SUDAKI YAŞAM KARASAL YAŞAM BARIŞ, ADALET VE GÜÇLÜ KURUMLAR SKA 17: AMAÇLAR İÇIN ORTAKLIKLAR 30 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2021 31 BM 2015-2030 Sürdürülebilir Kalkınma Amaçları BM 2015-2030 Sürdürülebilir Kalkınma Amaçları Sosyal, çevresel ve ekonomik boyutlarıyla ele alınan sürdürülebilir kalkınma kavrayışının etme, eşitsizlikleri azaltma ve ekonomilerin refahına katkıda bulunma şeklimizde olumlu temelinde günümüz kuşağının ihtiyaçlarının gelecek kuşakların ihtiyaçlarını karşılayabilme bir etkiye sahip olan, iklim değişikliği tehdidine karşı sürdürülebilir bir şekilde yanıt vermek olanağından ödün vermeksizin karşılanması yatmaktadır.1 İlk defa 1972'de İsveç'in Sto- için evrensel bir eylem çağrısıdır.";Tika;347;Kosova;Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı;Merkezi Hükümet ve Bağlı Aktörler;
